onset	duration	response_time	button_press	stim_file
n/a	n/a	0.707	1	u018.bmp
n/a	n/a	1.129	1	u086.bmp
n/a	n/a	0.788	1	u066.bmp
n/a	n/a	0.814	1	u077.bmp
n/a	n/a	0.767	1	u055.bmp
n/a	n/a	0.834	1	u059.bmp
n/a	n/a	0.835	1	u129.bmp
n/a	n/a	0.771	1	u026.bmp
n/a	n/a	1.093	3	f106.bmp
n/a	n/a	1.01	3	f100.bmp
n/a	n/a	0.715	1	u069.bmp
n/a	n/a	0.68	3	f075.bmp
n/a	n/a	0.799	3	f113.bmp
n/a	n/a	0.785	3	f135.bmp
n/a	n/a	0.851	1	u078.bmp
n/a	n/a	0.699	1	u030.bmp
n/a	n/a	0.793	1	u003.bmp
n/a	n/a	0.826	3	f052.bmp
n/a	n/a	0.803	1	u140.bmp
n/a	n/a	0.98	3	f080.bmp
n/a	n/a	0.854	1	u063.bmp
n/a	n/a	1.06	1	u118.bmp
n/a	n/a	1.074	1	f007.bmp
n/a	n/a	0.736	3	f050.bmp
n/a	n/a	0.828	3	u046.bmp
n/a	n/a	1.052	3	f122.bmp
n/a	n/a	0.851	3	f057.bmp
n/a	n/a	1.107	2	f021.bmp
n/a	n/a	0.759	1	u044.bmp
n/a	n/a	0.994	1	f137.bmp
n/a	n/a	0.932	3	f104.bmp
n/a	n/a	1.144	3	f146.bmp
n/a	n/a	0.707	3	f028.bmp
n/a	n/a	1.312	2	f017.bmp
n/a	n/a	0.772	3	f013.bmp
n/a	n/a	1.326	1	u035.bmp
n/a	n/a	0.754	1	u079.bmp
n/a	n/a	0.941	1	u038.bmp
n/a	n/a	1	1	u113.bmp
n/a	n/a	0.921	1	u071.bmp
n/a	n/a	0.654	1	u075.bmp
n/a	n/a	0.621	1	u034.bmp
n/a	n/a	0.67	1	u106.bmp
n/a	n/a	0.764	3	f051.bmp
n/a	n/a	0.888	3	f032.bmp
n/a	n/a	0.733	1	u031.bmp
n/a	n/a	0.666	1	u067.bmp
n/a	n/a	2.816	2	u094.bmp
n/a	n/a	0.829	1	u117.bmp
n/a	n/a	0.725	1	u119.bmp
n/a	n/a	0.729	3	f022.bmp
n/a	n/a	0.654	1	u013.bmp
n/a	n/a	0.749	3	f139.bmp
n/a	n/a	0.793	3	f102.bmp
n/a	n/a	1.227	1	u010.bmp
n/a	n/a	2.098	1	f092.bmp
n/a	n/a	1.245	3	f108.bmp
n/a	n/a	2.028	3	f130.bmp
n/a	n/a	1.266	1	u135.bmp
n/a	n/a	0.976	1	u029.bmp
n/a	n/a	0.674	1	u133.bmp
n/a	n/a	1.24	3	f110.bmp
n/a	n/a	0.903	1	u121.bmp
n/a	n/a	0.724	3	f081.bmp
n/a	n/a	0.8	3	f070.bmp
n/a	n/a	1.29	3	f034.bmp
n/a	n/a	0.727	1	u037.bmp
n/a	n/a	1.331	3	f062.bmp
n/a	n/a	0.927	1	u131.bmp
n/a	n/a	0.642	1	u056.bmp
n/a	n/a	0.898	1	u011.bmp
n/a	n/a	0.783	1	u051.bmp
n/a	n/a	1.458	3	f089.bmp
n/a	n/a	1.135	1	u004.bmp
n/a	n/a	0.595	1	u104.bmp
n/a	n/a	0.725	1	u149.bmp
n/a	n/a	0.634	1	u130.bmp
n/a	n/a	0.642	1	u083.bmp
n/a	n/a	0.723	1	u125.bmp
n/a	n/a	0.834	3	f005.bmp
n/a	n/a	1.114	2	f030.bmp
n/a	n/a	0.894	3	f150.bmp
n/a	n/a	1.564	3	f103.bmp
n/a	n/a	1.293	2	u107.bmp
n/a	n/a	0.714	1	u001.bmp
n/a	n/a	1.335	2	f002.bmp
n/a	n/a	0.738	3	f040.bmp
n/a	n/a	0.71	1	u145.bmp
n/a	n/a	0.699	1	u098.bmp
n/a	n/a	0.825	1	u111.bmp
n/a	n/a	0.666	1	f115.bmp
n/a	n/a	0.673	1	u060.bmp
n/a	n/a	1.112	3	f041.bmp
n/a	n/a	1.38	2	f019.bmp
n/a	n/a	0.725	1	f101.bmp
n/a	n/a	0.729	1	u143.bmp
n/a	n/a	0.701	1	u141.bmp
n/a	n/a	0.859	1	u062.bmp
n/a	n/a	0.714	3	f061.bmp
n/a	n/a	1.423	2	f048.bmp
n/a	n/a	1.062	3	f039.bmp
n/a	n/a	1.261	1	u112.bmp
n/a	n/a	0.747	1	u036.bmp
n/a	n/a	0.903	1	u039.bmp
n/a	n/a	0.78	3	f008.bmp
n/a	n/a	0.686	1	u054.bmp
n/a	n/a	0.836	1	u008.bmp
n/a	n/a	1.028	3	f014.bmp
n/a	n/a	1.452	2	f126.bmp
n/a	n/a	0.754	3	f077.bmp
n/a	n/a	0.789	1	u064.bmp
n/a	n/a	0.703	3	f055.bmp
n/a	n/a	0.7	3	f065.bmp
n/a	n/a	0.746	1	u052.bmp
n/a	n/a	1.27	1	u087.bmp
n/a	n/a	0.948	1	u025.bmp
n/a	n/a	0.583	1	u116.bmp
n/a	n/a	0.57	1	u028.bmp
n/a	n/a	0.645	1	u139.bmp
n/a	n/a	1.725	3	f140.bmp
n/a	n/a	0.886	1	u015.bmp
n/a	n/a	1.196	3	f054.bmp
n/a	n/a	1.653	1	u081.bmp
n/a	n/a	1.019	1	f045.bmp
n/a	n/a	1.499	2	f145.bmp
n/a	n/a	1.055	3	f053.bmp
n/a	n/a	0.718	1	u023.bmp
n/a	n/a	0.851	3	f128.bmp
n/a	n/a	1.019	3	f059.bmp
n/a	n/a	0.739	1	u092.bmp
n/a	n/a	0.679	1	u147.bmp
n/a	n/a	0.95	2	f144.bmp
n/a	n/a	1.345	3	f011.bmp
n/a	n/a	0.636	1	u021.bmp
n/a	n/a	0.788	1	u108.bmp
n/a	n/a	0.806	1	f138.bmp
n/a	n/a	0.743	1	u049.bmp
n/a	n/a	0.674	1	u068.bmp
n/a	n/a	1.177	3	f134.bmp
n/a	n/a	0.763	1	u084.bmp
n/a	n/a	0.702	1	f096.bmp
n/a	n/a	0.628	1	u099.bmp
n/a	n/a	1.037	1	u041.bmp
n/a	n/a	0.676	3	f033.bmp
n/a	n/a	1.01	1	f031.bmp
n/a	n/a	0.947	1	u050.bmp
n/a	n/a	0.813	3	f056.bmp
n/a	n/a	0.67	3	f023.bmp
n/a	n/a	1.429	1	u090.bmp
n/a	n/a	0.892	1	u043.bmp
n/a	n/a	0.762	3	f024.bmp
n/a	n/a	0.605	1	u014.bmp
n/a	n/a	1.254	1	u132.bmp
n/a	n/a	0.876	1	u042.bmp
n/a	n/a	0.682	3	f147.bmp
n/a	n/a	0.729	1	u088.bmp
n/a	n/a	0.837	3	f082.bmp
n/a	n/a	0.773	3	f069.bmp
n/a	n/a	0.943	3	f109.bmp
n/a	n/a	0.819	3	f078.bmp
n/a	n/a	0.732	1	u032.bmp
n/a	n/a	1.152	2	f001.bmp
n/a	n/a	0.643	3	f026.bmp
n/a	n/a	0.867	3	f097.bmp
n/a	n/a	0.81	1	u102.bmp
n/a	n/a	0.931	2	f043.bmp
n/a	n/a	0.887	1	u033.bmp
n/a	n/a	1.837	1	u027.bmp
n/a	n/a	1.179	1	u100.bmp
n/a	n/a	1.42	1	u058.bmp
n/a	n/a	0.812	1	u123.bmp
n/a	n/a	1.116	2	f025.bmp
n/a	n/a	0.713	1	u005.bmp
n/a	n/a	0.71	1	u085.bmp
n/a	n/a	0.667	3	f009.bmp
n/a	n/a	0.746	1	u009.bmp
n/a	n/a	0.718	1	u065.bmp
n/a	n/a	0.908	3	f124.bmp
n/a	n/a	1.48	1	f121.bmp
n/a	n/a	1.333	3	f071.bmp
n/a	n/a	0.664	1	u070.bmp
n/a	n/a	0.696	1	u017.bmp
n/a	n/a	0.878	1	u020.bmp
n/a	n/a	0.796	1	u091.bmp
n/a	n/a	1.062	3	f107.bmp
n/a	n/a	0.844	3	f136.bmp
n/a	n/a	0.74	1	u120.bmp
n/a	n/a	0.8	1	u095.bmp
n/a	n/a	0.793	1	f058.bmp
n/a	n/a	0.883	1	f149.bmp
n/a	n/a	0.713	1	u138.bmp
n/a	n/a	0.703	3	f068.bmp
n/a	n/a	0.78	3	f131.bmp
n/a	n/a	0.686	1	u080.bmp
n/a	n/a	0.724	3	f090.bmp
n/a	n/a	0.729	1	u136.bmp
n/a	n/a	0.981	1	u024.bmp
n/a	n/a	0.718	1	u148.bmp
n/a	n/a	0.851	3	f099.bmp
n/a	n/a	0.795	1	u093.bmp
n/a	n/a	0.628	1	u061.bmp
n/a	n/a	0.797	3	f084.bmp
n/a	n/a	0.639	1	u126.bmp
n/a	n/a	0.727	1	u137.bmp
n/a	n/a	0.516	1	u144.bmp
n/a	n/a	0.681	3	f143.bmp
n/a	n/a	0.888	2	f087.bmp
n/a	n/a	0.973	3	f094.bmp
n/a	n/a	0.775	1	u072.bmp
n/a	n/a	0.81	1	u022.bmp
n/a	n/a	0.683	1	u127.bmp
n/a	n/a	0.794	3	f067.bmp
n/a	n/a	0.859	3	f027.bmp
n/a	n/a	0.922	2	f093.bmp
n/a	n/a	0.942	3	f003.bmp
n/a	n/a	0.602	1	u007.bmp
n/a	n/a	0.812	1	f142.bmp
n/a	n/a	1.669	3	f072.bmp
n/a	n/a	0.634	1	u057.bmp
n/a	n/a	0.691	1	u114.bmp
n/a	n/a	0.801	3	f049.bmp
n/a	n/a	0.635	1	u122.bmp
n/a	n/a	1.019	3	f127.bmp
n/a	n/a	0.596	1	u047.bmp
n/a	n/a	0.653	1	u103.bmp
n/a	n/a	0.589	1	u002.bmp
n/a	n/a	1.311	3	f060.bmp
n/a	n/a	0.851	3	f020.bmp
n/a	n/a	1.098	1	f148.bmp
n/a	n/a	0.967	3	f074.bmp
n/a	n/a	0.802	2	f038.bmp
n/a	n/a	0.747	1	u048.bmp
n/a	n/a	1.239	1	f083.bmp
n/a	n/a	0.822	3	f123.bmp
n/a	n/a	0.742	3	f018.bmp
n/a	n/a	1.13	2	f119.bmp
n/a	n/a	0.885	3	f095.bmp
n/a	n/a	1.036	3	f064.bmp
n/a	n/a	0.684	1	u073.bmp
n/a	n/a	1.274	1	u101.bmp
n/a	n/a	0.648	3	f044.bmp
n/a	n/a	1.152	2	u109.bmp
